ArraySize	BinarySumTime	BinarySumTotal	ParallelSumTime	ParallelSumTotal	FastSumTime	FastSumTotal	BinParDiff	BinFastDiff	ParFastDiff
3900000	0.015236	9.74917e+006	0.009024	9.74917e+006	0.005045	9.74917e+006	7.45058e-009	7.45058e-009	0
4000000	0.016043	1.00006e+007	0.011031	1.00006e+007	0.003038	1.00006e+007	7.45058e-009	5.58794e-009	-1.86265e-009
4100000	0.017011	1.02536e+007	0.00905	1.02536e+007	0.004015	1.02536e+007	-2.23517e-008	-2.23517e-008	0
4200000	0.016011	1.05018e+007	0.010026	1.05018e+007	0.004038	1.05018e+007	-3.35276e-008	-3.53903e-008	-1.86265e-009
4300000	0.018013	1.07494e+007	0.01106	1.07494e+007	0.004012	1.07494e+007	-1.11759e-008	-1.30385e-008	-1.86265e-009
4400000	0.016515	1.09987e+007	0.012063	1.09987e+007	0.003981	1.09987e+007	-3.35276e-008	-3.1665e-008	1.86265e-009
4500000	0.018049	1.12535e+007	0.012032	1.12535e+007	0.004045	1.12535e+007	-1.86265e-008	-1.86265e-008	0
4600000	0.018017	1.15064e+007	0.00702	1.15064e+007	0.005013	1.15064e+007	-3.1665e-008	-3.1665e-008	0
4700000	0.017041	1.17505e+007	0.010046	1.17505e+007	0.003993	1.17505e+007	-7.63685e-008	-7.63685e-008	0
4800000	0.017045	1.1995e+007	0.011539	1.1995e+007	0.004004	1.1995e+007	-1.11759e-008	-1.11759e-008	0
4900000	0.016228	1.22535e+007	0.012032	1.22535e+007	0.005014	1.22535e+007	-5.7742e-008	-5.7742e-008	0
5000000	0.02006	1.25052e+007	0.012043	1.25052e+007	0.004	1.25052e+007	1.22935e-007	1.24797e-007	1.86265e-009
5100000	0.020054	1.27433e+007	0.012571	1.27433e+007	0.005491	1.27433e+007	1.95578e-007	1.95578e-007	0
5200000	0.016545	1.30006e+007	0.013051	1.30006e+007	0.003994	1.30006e+007	7.63685e-008	7.63685e-008	0
5300000	0.024038	1.32552e+007	0.012032	1.32552e+007	0.005015	1.32552e+007	-4.09782e-008	-4.09782e-008	0
5400000	0.018014	1.35024e+007	0.013067	1.35024e+007	0.004985	1.35024e+007	7.45058e-008	7.63685e-008	1.86265e-009
5500000	0.020022	1.37503e+007	0.013035	1.37503e+007	0.006016	1.37503e+007	-8.19564e-008	-8.56817e-008	-3.72529e-009
5600000	0.020538	1.4e+007	0.01206	1.4e+007	0.005017	1.4e+007	-8.56817e-008	-8.75443e-008	-1.86265e-009
5700000	0.020637	1.42458e+007	0.012033	1.42458e+007	0.006039	1.42458e+007	6.14673e-008	5.7742e-008	-3.72529e-009
5800000	0.025043	1.44991e+007	0.017045	1.44991e+007	0.005517	1.44991e+007	-3.91155e-008	-3.91155e-008	0
5900000	0.021024	1.47505e+007	0.014038	1.47505e+007	0.005013	1.47505e+007	1.67638e-008	2.04891e-008	3.72529e-009
6000000	0.022878	1.50028e+007	0.013034	1.50028e+007	0.005046	1.50028e+007	-1.546e-007	-1.52737e-007	1.86265e-009
6100000	0.022036	1.52514e+007	0.016044	1.52514e+007	0.006516	1.52514e+007	-3.72529e-008	-3.91155e-008	-1.86265e-009
6200000	0.022386	1.55029e+007	0.01505	1.55029e+007	0.005033	1.55029e+007	-6.33299e-008	-6.33299e-008	0
6300000	0.02206	1.57568e+007	0.015599	1.57568e+007	0.004992	1.57568e+007	-6.33299e-008	-6.33299e-008	0
6400000	0.021708	1.59985e+007	0.017106	1.59985e+007	0.004987	1.59985e+007	-1.78814e-007	-1.78814e-007	0
6500000	0.02303	1.62495e+007	0.01454	1.62495e+007	0.006516	1.62495e+007	-8.3819e-008	-8.3819e-008	0
6600000	0.023978	1.65052e+007	0.015039	1.65052e+007	0.007019	1.65052e+007	-1.65775e-007	-1.65775e-007	0
6700000	0.02507	1.67507e+007	0.015041	1.67507e+007	0.006017	1.67507e+007	-5.02914e-008	-5.02914e-008	0
6800000	0.023024	1.69988e+007	0.012995	1.69988e+007	0.006021	1.69988e+007	0	0	0
6900000	0.024138	1.72508e+007	0.016073	1.72508e+007	0.006011	1.72508e+007	2.6077e-008	2.6077e-008	0
7000000	0.024058	1.7499e+007	0.014571	1.7499e+007	0.007017	1.7499e+007	-2.5332e-007	-2.5332e-007	0
7100000	0.025067	1.77481e+007	0.016077	1.77481e+007	0.006515	1.77481e+007	-9.68575e-008	-9.68575e-008	0
7200000	0.026379	1.79936e+007	0.01306	1.79936e+007	0.006992	1.79936e+007	5.58794e-008	5.58794e-008	0
7300000	0.026171	1.82452e+007	0.01508	1.82452e+007	0.007006	1.82452e+007	-1.00583e-007	-1.00583e-007	0
7400000	0.026074	1.84968e+007	0.016058	1.84968e+007	0.007034	1.84968e+007	2.27243e-007	2.27243e-007	0
7500000	0.026558	1.87496e+007	0.016041	1.87496e+007	0.006018	1.87496e+007	-1.11759e-008	-1.11759e-008	0
7600000	0.026031	1.89988e+007	0.017037	1.89988e+007	0.006992	1.89988e+007	-8.19564e-008	-7.82311e-008	3.72529e-009
7700000	0.026602	1.92511e+007	0.017077	1.92511e+007	0.00802	1.92511e+007	-2.6077e-008	-2.6077e-008	0
7800000	0.028444	1.94974e+007	0.021085	1.94974e+007	0.00702	1.94974e+007	4.84288e-008	5.21541e-008	3.72529e-009
7900000	0.026399	1.97548e+007	0.013034	1.97548e+007	0.008023	1.97548e+007	5.21541e-008	5.58794e-008	3.72529e-009
8000000	0.026533	1.9994e+007	0.01504	1.9994e+007	0.008056	1.9994e+007	-4.84288e-008	-4.84288e-008	0
8100000	0.027469	2.02456e+007	0.01905	2.02456e+007	0.008052	2.02456e+007	-1.86265e-008	-2.23517e-008	-3.72529e-009
8200000	0.026541	2.05004e+007	0.017092	2.05004e+007	0.008006	2.05004e+007	2.23517e-008	2.23517e-008	0
8300000	0.02788	2.07466e+007	0.022089	2.07466e+007	0.005984	2.07466e+007	-7.45058e-008	-7.45058e-008	0
8400000	0.029079	2.09999e+007	0.020052	2.09999e+007	0.008053	2.09999e+007	3.94881e-007	3.94881e-007	0
8500000	0.028603	2.12535e+007	0.023092	2.12535e+007	0.00799	2.12535e+007	-1.49012e-007	-1.49012e-007	0
8600000	0.031085	2.14971e+007	0.024066	2.14971e+007	0.00752	2.14971e+007	1.00583e-007	1.00583e-007	0
8700000	0.028042	2.17425e+007	0.02206	2.17425e+007	0.008046	2.17425e+007	-6.33299e-008	-5.96046e-008	3.72529e-009
8800000	0.030052	2.20063e+007	0.019021	2.20063e+007	0.008021	2.20063e+007	1.86265e-008	1.49012e-008	-3.72529e-009
8900000	0.030582	2.22523e+007	0.023061	2.22523e+007	0.008036	2.22523e+007	-3.72529e-008	-3.72529e-008	0
9000000	0.030573	2.25004e+007	0.025068	2.25004e+007	0.008038	2.25004e+007	3.01749e-007	2.98023e-007	-3.72529e-009
9100000	0.030168	2.27466e+007	0.026088	2.27466e+007	0.007036	2.27466e+007	-4.28408e-007	-4.24683e-007	3.72529e-009
9200000	0.031614	2.30019e+007	0.022091	2.30019e+007	0.00802	2.30019e+007	4.47035e-008	4.47035e-008	0
9300000	0.030642	2.3255e+007	0.025065	2.3255e+007	0.00699	2.3255e+007	1.82539e-007	1.78814e-007	-3.72529e-009
9400000	0.031082	2.35059e+007	0.020556	2.35059e+007	0.008523	2.35059e+007	-2.23517e-007	-2.23517e-007	0
9500000	0.034718	2.37545e+007	0.024092	2.37545e+007	0.007993	2.37545e+007	6.33299e-008	6.33299e-008	0
9600000	0.031053	2.39922e+007	0.02306	2.39922e+007	0.008053	2.39922e+007	1.41561e-007	1.41561e-007	0
9700000	0.032142	2.42479e+007	0.024066	2.42479e+007	0.009023	2.42479e+007	3.35276e-008	3.35276e-008	0
9800000	0.031932	2.44909e+007	0.022058	2.44909e+007	0.009054	2.44909e+007	8.56817e-008	8.56817e-008	0
9900000	0.032055	2.47523e+007	0.023063	2.47523e+007	0.008523	2.47523e+007	-2.83122e-007	-2.79397e-007	3.72529e-009
10000000	0.032423	2.50042e+007	0.023094	2.50042e+007	0.006985	2.50042e+007	2.75671e-007	2.75671e-007	0
